lot_id,cota_cena_m
S09-Q18-B019-L001,-30.001
S09-Q04-B011-L001,-30.602
S09-Q10-B022-L001,-30.000
S09-Q02-B010-L001,-30.000
S09-Q13-B020-L001,-30.000
S09-Q09-B003-L001,-30.000
S09-Q11-B022-L001,-30.000
S09-Q17-B020-L001,-30.000
S09-Q14-B022-L001,-30.000
S09-Q16-B021-L001,-30.121
S09-Q07-B017-L001,-30.143
S09-Q01-B011-L001,-30.000
S09-Q15-B020-L001,-30.000
S09-Q10-B023-L001,-30.000
S09-Q13-B021-L001,-30.000
S09-Q12-B020-L001,-30.000
S09-Q11-B023-L001,-30.000
S09-Q17-B021-L001,-30.346
S09-Q14-B023-L001,-30.000
S09-Q03-B011-L001,-30.000
S09-Q09-B004-L001,-30.000
S09-Q16-B022-L001,-30.000
S09-Q15-B021-L001,-30.000
S09-Q07-B018-L001,-30.014
S09-Q04-B012-L001,-30.458
S09-Q02-B011-L001,-30.000
S09-Q13-B022-L001,-30.595
S09-Q12-B021-L001,-30.000
S09-Q11-B024-L001,-30.000
S09-Q10-B024-L001,-30.000
S09-Q09-B005-L001,-30.389
S09-Q16-B023-L001,-30.000
S09-Q14-B024-L001,-31.126
S09-Q17-B022-L001,-30.000
S09-Q01-B012-L001,-30.000
S09-Q15-B022-L001,-30.000
S09-Q12-B022-L001,-30.000
S09-Q10-B025-L001,-31.614
S09-Q11-B025-L001,-30.000
S09-Q07-B019-L001,-30.023
S09-Q13-B023-L001,-31.071
S09-Q09-B006-L001,-31.836
S09-Q06-B006-L001,-30.082
S09-Q03-B012-L001,-30.000
S09-Q18-B020-L001,-30.000
S09-Q16-B024-L001,-30.000
S09-Q14-B025-L001,-30.940
S09-Q17-B023-L001,-30.000
S09-Q08-B006-L001,-30.000
S09-Q15-B023-L001,-30.000
S09-Q04-B013-L001,-30.468
S09-Q02-B012-L001,-30.000
S09-Q10-B026-L001,-30.256
S09-Q11-B026-L001,-30.000
S09-Q09-B007-L001,-30.814
S09-Q13-B024-L001,-30.372
S09-Q12-B023-L001,-30.000
S09-Q18-B021-L001,-30.000
S09-Q16-B025-L001,-30.000
S09-Q07-B020-L001,-30.019
S09-Q17-B024-L001,-30.000
S09-Q01-B013-L001,-30.000
S09-Q15-B024-L001,-30.079
S09-Q10-B027-L001,-30.000
S09-Q11-B027-L001,-30.000
S09-Q09-B008-L001,-30.000
S09-Q13-B025-L001,-30.000
S09-Q03-B013-L001,-30.000
S09-Q14-B026-L001,-30.000
S09-Q12-B024-L001,-30.000
S09-Q04-B014-L001,-30.292
S09-Q02-B013-L001,-30.000
S09-Q17-B025-L001,-30.018
S09-Q09-B009-L001,-30.000
S09-Q13-B026-L001,-30.000
S09-Q15-B025-L001,-30.267
S09-Q14-B027-L001,-30.000
S09-Q12-B025-L001,-30.000
S09-Q07-B021-L001,-30.000
S09-Q18-B022-L001,-30.000
S09-Q10-B028-L001,-30.000
S09-Q16-B026-L001,-31.137
S09-Q11-B028-L001,-30.000
S09-Q17-B026-L001,-30.004
S09-Q09-B010-L001,-30.000
S09-Q13-B027-L001,-30.000
S09-Q15-B026-L001,-30.240
S09-Q14-B028-L001,-30.000
S09-Q03-B014-L001,-30.000
S09-Q12-B026-L001,-30.000
S09-Q10-B029-L001,-30.000
S09-Q18-B023-L001,-30.000
S09-Q16-B027-L001,-30.000
S09-Q01-B014-L001,-30.000
S09-Q11-B029-L001,-30.000
S09-Q06-B007-L001,-30.157
S09-Q07-B022-L001,-30.000
S09-Q04-B015-L001,-30.132
S09-Q02-B014-L001,-30.000
S09-Q17-B027-L001,-30.000
S09-Q08-B007-L001,-30.000
S09-Q09-B011-L001,-30.000
S09-Q13-B028-L001,-30.000
S09-Q15-B027-L001,-30.029
S09-Q14-B029-L001,-30.000
S09-Q12-B027-L001,-30.000
S09-Q10-B030-L001,-30.000
S09-Q18-B024-L001,-30.000
S09-Q16-B028-L001,-30.000
S09-Q11-B030-L001,-30.000
S09-Q17-B028-L001,-30.000
S09-Q09-B012-L001,-30.000
S09-Q07-B023-L001,-30.000
S09-Q13-B029-L001,-31.279
S09-Q15-B028-L001,-30.000
S09-Q14-B030-L001,-30.437
S09-Q03-B015-L001,-30.000
S09-Q12-B028-L001,-30.000
S09-Q10-B031-L001,-30.786
S09-Q18-B025-L001,-30.001
S09-Q01-B015-L001,-30.000
S09-Q16-B029-L001,-30.000
S09-Q11-B031-L001,-30.000
S09-Q04-B016-L001,-30.134
S09-Q02-B015-L001,-30.000
S09-Q09-B013-L001,-30.613
S09-Q17-B029-L001,-30.001
S09-Q13-B030-L001,-30.000
S09-Q14-B031-L001,-30.713
S09-Q15-B029-L001,-30.975
S09-Q10-B032-L001,-30.888
S09-Q12-B029-L001,-30.000
S09-Q18-B026-L001,-30.000
S09-Q07-B024-L001,-30.013
S09-Q11-B032-L001,-30.000
S09-Q16-B030-L001,-30.000
S09-Q09-B014-L001,-30.000
S09-Q17-B030-L001,-30.001
S09-Q13-B031-L001,-30.000
S09-Q14-B032-L001,-30.427
S09-Q10-B033-L001,-30.479
S09-Q15-B030-L001,-32.061
S09-Q12-B030-L001,-30.000
S09-Q03-B016-L001,-30.000
S09-Q05-B001-L001,-30.000
S09-Q18-B027-L001,-30.000
S09-Q01-B016-L001,-30.540
S09-Q11-B033-L001,-30.000
S09-Q16-B031-L001,-30.232
S09-Q07-B025-L001,-30.155
S09-Q04-B017-L001,-30.067
S09-Q02-B016-L001,-30.358
S09-Q09-B015-L001,-30.000
S09-Q17-B031-L001,-30.000
S09-Q06-B008-L001,-30.144
S09-Q13-B032-L001,-30.000
S09-Q14-B033-L001,-30.870
S09-Q10-B034-L001,-30.302
S09-Q15-B031-L001,-30.000
S09-Q12-B031-L001,-30.000
S09-Q18-B028-L001,-30.000
S09-Q08-B008-L001,-30.000
S09-Q11-B034-L001,-30.000
S09-Q05-B002-L001,-30.045
S09-Q09-B016-L001,-30.679
S09-Q17-B032-L001,-30.000
S09-Q13-B033-L001,-31.567
S09-Q07-B026-L001,-30.295
S09-Q10-B035-L001,-30.000
S09-Q14-B034-L001,-30.000
S09-Q12-B032-L001,-30.000
S09-Q03-B017-L001,-30.000
S09-Q18-B029-L001,-30.000
S09-Q01-B017-L001,-31.073
S09-Q04-B018-L001,-30.000
S09-Q02-B017-L001,-31.008
S09-Q05-B003-L001,-30.297
S09-Q10-B036-L001,-30.000
S09-Q14-B035-L001,-30.000
S09-Q12-B033-L001,-30.000
S09-Q09-B017-L001,-31.353
S09-Q17-B033-L001,-30.000
S09-Q13-B034-L001,-30.995
S09-Q07-B027-L001,-30.082
S09-Q15-B032-L001,-30.000
S09-Q18-B030-L001,-30.000
S09-Q11-B035-L001,-30.000
S09-Q10-B037-L001,-30.000
S09-Q14-B036-L001,-30.000
S09-Q09-B018-L001,-30.283
S09-Q03-B018-L001,-30.000
S09-Q05-B004-L001,-30.185
S09-Q01-B018-L001,-30.808
S09-Q13-B035-L001,-30.000
S09-Q17-B034-L001,-30.000
S09-Q15-B033-L001,-31.128
S09-Q04-B019-L001,-30.000
S09-Q02-B018-L001,-30.461
S09-Q07-B028-L001,-30.000
S09-Q10-B038-L001,-30.000
S09-Q11-B036-L001,-30.000
S09-Q14-B037-L001,-30.000
S09-Q12-B034-L001,-30.000
S09-Q18-B031-L001,-30.015
S09-Q13-B036-L001,-30.000
S09-Q17-B035-L001,-30.116
S09-Q06-B009-L001,-30.102
S09-Q15-B034-L001,-30.000
S09-Q09-B019-L001,-30.000
S09-Q08-B009-L001,-30.000
S09-Q10-B039-L001,-30.000
S09-Q11-B037-L001,-30.000
S09-Q14-B038-L001,-30.000
S09-Q18-B032-L001,-30.003
S09-Q03-B019-L001,-30.000
S09-Q05-B005-L001,-30.000
S09-Q13-B037-L001,-30.000
S09-Q01-B019-L001,-30.492
S09-Q17-B036-L001,-30.558
S09-Q15-B035-L001,-30.000
S09-Q09-B020-L001,-30.000
S09-Q16-B032-L001,-30.000
S09-Q04-B020-L001,-30.000
S09-Q02-B019-L001,-30.638
S09-Q11-B038-L001,-30.000
S09-Q14-B039-L001,-30.000
S09-Q12-B035-L001,-30.000
S09-Q18-B033-L001,-30.000
S09-Q10-B040-L001,-30.479
S09-Q13-B038-L001,-30.000
S09-Q17-B037-L001,-30.000
S09-Q09-B021-L001,-30.000
S09-Q15-B036-L001,-30.000
S09-Q05-B006-L001,-30.000
S09-Q16-B033-L001,-30.000
S09-Q11-B039-L001,-30.000
S09-Q12-B036-L001,-30.000
S09-Q18-B034-L001,-30.000
S09-Q10-B041-L001,-31.278
S09-Q13-B039-L001,-30.000
S09-Q14-B040-L001,-31.532
S09-Q09-B022-L001,-30.292
S09-Q15-B037-L001,-30.000
S09-Q16-B034-L001,-30.000
S09-Q04-B021-L001,-30.000
S09-Q02-B020-L001,-30.812
S09-Q17-B038-L001,-30.000
S09-Q11-B040-L001,-30.000
S09-Q03-B020-L001,-30.000
S09-Q18-B035-L001,-30.000
S09-Q01-B020-L001,-30.000
S09-Q10-B042-L001,-30.749
S09-Q14-B041-L001,-30.822
S09-Q07-B029-L001,-30.000
S09-Q12-B037-L001,-30.000
S09-Q16-B035-L001,-30.000
S09-Q13-B040-L001,-30.000
S09-Q17-B039-L001,-30.002
S09-Q11-B041-L001,-30.000
S09-Q09-B023-L001,-30.993
S09-Q08-B010-L001,-30.000
S09-Q10-B043-L001,-30.230
S09-Q14-B042-L001,-30.123
S09-Q12-B038-L001,-30.000
S09-Q18-B036-L001,-30.000
S09-Q16-B036-L001,-30.000
S09-Q04-B022-L001,-30.000
S09-Q15-B038-L001,-31.322
S09-Q02-B021-L001,-30.426
S09-Q17-B040-L001,-30.003
S09-Q07-B030-L001,-30.055
S09-Q11-B042-L001,-30.000
S09-Q03-B021-L001,-30.000
S09-Q09-B024-L001,-30.000
S09-Q10-B044-L001,-30.000
S09-Q14-B043-L001,-30.000
S09-Q12-B039-L001,-30.000
S09-Q18-B037-L001,-30.001
S09-Q16-B037-L001,-30.239
S09-Q05-B007-L001,-30.000
S09-Q15-B039-L001,-31.216
S09-Q17-B041-L001,-30.002
S09-Q11-B043-L001,-30.000
S09-Q09-B025-L001,-30.000
S09-Q10-B045-L001,-30.000
S09-Q12-B040-L001,-30.000
S09-Q07-B031-L001,-30.024
S09-Q17-B042-L001,-30.000
S09-Q09-B026-L001,-30.000
S09-Q03-B022-L001,-30.000
S09-Q05-B008-L001,-30.000
S09-Q10-B046-L001,-30.000
S09-Q16-B038-L001,-30.286
S09-Q06-B010-L001,-30.102
S09-Q15-B040-L001,-30.000
S09-Q11-B044-L001,-30.000
S09-Q18-B038-L001,-30.001
S09-Q12-B041-L001,-30.000
S09-Q04-B023-L001,-30.000
S09-Q02-B022-L001,-30.000
S09-Q17-B043-L001,-30.000
S09-Q13-B041-L001,-31.297
S09-Q16-B039-L001,-30.490
S09-Q15-B041-L001,-30.000
S09-Q11-B045-L001,-30.000
S09-Q18-B039-L001,-30.000
S09-Q09-B027-L001,-30.000
S09-Q05-B009-L001,-30.000
S09-Q12-B042-L001,-30.000
S09-Q10-B047-L001,-30.000
S09-Q08-B011-L001,-30.000
S09-Q17-B044-L001,-30.000
S09-Q13-B042-L001,-30.744
S09-Q16-B040-L001,-30.691
S09-Q11-B046-L001,-30.000
S09-Q18-B040-L001,-30.319
S09-Q07-B032-L001,-30.045
S09-Q12-B043-L001,-30.000
S09-Q14-B044-L001,-30.000
S09-Q15-B042-L001,-30.000
S09-Q05-B010-L001,-30.000
S09-Q13-B043-L001,-30.196
S09-Q16-B041-L001,-30.223
S09-Q17-B045-L001,-30.000
S09-Q11-B047-L001,-30.000
S09-Q18-B041-L001,-30.000
S09-Q10-B048-L001,-30.000
S09-Q02-B023-L001,-30.000
S09-Q12-B044-L001,-30.000
S09-Q03-B023-L001,-30.000
S09-Q14-B045-L001,-30.000
S09-Q15-B043-L001,-30.142
S09-Q13-B044-L001,-30.000
S09-Q09-B028-L001,-30.246
S09-Q16-B042-L001,-30.000
S09-Q17-B046-L001,-30.008
S09-Q11-B048-L001,-30.000
S09-Q18-B042-L001,-30.000
S09-Q07-B033-L001,-30.010
S09-Q10-B049-L001,-30.303
S09-Q12-B045-L001,-30.000
S09-Q06-B011-L001,-30.000
S09-Q04-B024-L001,-30.000
S09-Q15-B044-L001,-30.416
S09-Q09-B029-L001,-30.000
S09-Q05-B011-L001,-30.164
S09-Q16-B043-L001,-30.000
S09-Q17-B047-L001,-30.015
S09-Q11-B049-L001,-30.000
S09-Q10-B050-L001,-30.774
S09-Q18-B043-L001,-30.000
S09-Q02-B024-L001,-30.000
S09-Q03-B024-L001,-30.000
S09-Q13-B045-L001,-30.000
S09-Q15-B045-L001,-30.687
S09-Q07-B034-L001,-30.000
S09-Q12-B046-L001,-30.000
S09-Q09-B030-L001,-30.000
S09-Q08-B012-L001,-30.000
S09-Q16-B044-L001,-30.000
S09-Q17-B048-L001,-30.000
S09-Q11-B050-L001,-30.000
S09-Q10-B051-L001,-30.487
S09-Q18-B044-L001,-30.000
S09-Q05-B012-L001,-30.426
S09-Q14-B046-L001,-30.737
S09-Q13-B046-L001,-30.000
S09-Q04-B025-L001,-30.000
S09-Q15-B046-L001,-30.339
S09-Q09-B031-L001,-30.038
S09-Q12-B047-L001,-30.000
S09-Q07-B035-L001,-30.000
S09-Q16-B045-L001,-30.000
S09-Q17-B049-L001,-30.000
S09-Q11-B051-L001,-30.000
S09-Q18-B045-L001,-30.000
S09-Q02-B025-L001,-30.000
S09-Q03-B025-L001,-30.000
S09-Q13-B047-L001,-30.868
S09-Q15-B047-L001,-30.000
S09-Q09-B032-L001,-30.525
S09-Q05-B013-L001,-30.024
S09-Q12-B048-L001,-30.000
S09-Q10-B052-L001,-30.974
S09-Q16-B046-L001,-30.000
S09-Q14-B047-L001,-30.017
S09-Q11-B052-L001,-30.000
S09-Q18-B046-L001,-30.000
S09-Q07-B036-L001,-30.000
S09-Q13-B048-L001,-31.782
S09-Q04-B026-L001,-30.000
S09-Q17-B050-L001,-30.000
S09-Q15-B048-L001,-30.000
S09-Q01-B021-L001,-30.000
S09-Q09-B033-L001,-30.604
S09-Q12-B049-L001,-30.000
S09-Q10-B053-L001,-30.030
S09-Q06-B012-L001,-30.000
S09-Q16-B047-L001,-30.000
S09-Q14-B048-L001,-30.000
S09-Q18-B047-L001,-30.000
S09-Q02-B026-L001,-30.000
S09-Q13-B049-L001,-30.611
S09-Q11-B053-L001,-30.000
S09-Q17-B051-L001,-30.000
S09-Q05-B014-L001,-30.000
S09-Q09-B034-L001,-30.348
S09-Q12-B050-L001,-30.000
S09-Q10-B054-L001,-30.000
S09-Q15-B049-L001,-30.694
S09-Q14-B049-L001,-30.000
S09-Q16-B048-L001,-30.811
S09-Q18-B048-L001,-30.001
S09-Q03-B026-L001,-30.000
S09-Q08-B013-L001,-30.000
S09-Q13-B050-L001,-30.000
S09-Q04-B027-L001,-30.000
S09-Q11-B054-L001,-30.000
S09-Q17-B052-L001,-30.000
S09-Q09-B035-L001,-30.626
S09-Q12-B051-L001,-30.000
S09-Q10-B055-L001,-30.000
S09-Q05-B015-L001,-30.000
S09-Q14-B050-L001,-30.000
S09-Q02-B027-L001,-30.000
S09-Q07-B037-L001,-30.000
S09-Q13-B051-L001,-30.000
S09-Q15-B050-L001,-30.000
S09-Q11-B055-L001,-30.000
S09-Q09-B036-L001,-30.000
S09-Q17-B053-L001,-30.000
S09-Q18-B049-L001,-30.000
S09-Q10-B056-L001,-30.000
S09-Q16-B049-L001,-30.687
S09-Q14-B051-L001,-30.000
S09-Q12-B052-L001,-30.000
S09-Q03-B027-L001,-30.000
S09-Q05-B016-L001,-30.000
S09-Q13-B052-L001,-30.000
S09-Q15-B051-L001,-30.000
S09-Q04-B028-L001,-30.000
S09-Q09-B037-L001,-30.000
S09-Q11-B056-L001,-30.000
S09-Q17-B054-L001,-30.050
S09-Q01-B022-L001,-30.000
S09-Q18-B050-L001,-30.012
S09-Q07-B038-L001,-30.210
S09-Q16-B050-L001,-31.032
S09-Q14-B052-L001,-30.000
S09-Q12-B053-L001,-30.000
S09-Q06-B013-L001,-30.000
S09-Q13-B053-L001,-30.000
S09-Q10-B057-L001,-30.000
S09-Q05-B017-L001,-30.038
S09-Q11-B057-L001,-30.000
S09-Q17-B055-L001,-30.000
S09-Q18-B051-L001,-30.000
S09-Q02-B028-L001,-30.000
S09-Q03-B028-L001,-30.000
S09-Q16-B051-L001,-30.000
S09-Q09-B038-L001,-30.295
S09-Q14-B053-L001,-30.000
S09-Q12-B054-L001,-30.000
S09-Q07-B039-L001,-30.005
S09-Q13-B054-L001,-30.000
S09-Q08-B014-L001,-30.000
S09-Q10-B058-L001,-30.000
S09-Q15-B052-L001,-30.000
S09-Q11-B058-L001,-30.000
S09-Q17-B056-L001,-30.000
S09-Q14-B054-L001,-30.121
S09-Q01-B023-L001,-30.000
S09-Q12-B055-L001,-30.000
S09-Q18-B052-L001,-30.000
S09-Q05-B018-L001,-30.115
S09-Q16-B052-L001,-30.000
S09-Q13-B055-L001,-32.166
S09-Q10-B059-L001,-30.000
S09-Q15-B053-L001,-30.000
S09-Q07-B040-L001,-30.008
S09-Q11-B059-L001,-30.000
S09-Q17-B057-L001,-30.000
S09-Q12-B056-L001,-30.000
S09-Q10-B060-L001,-30.000
S09-Q13-B056-L001,-30.783
S09-Q16-B053-L001,-30.000
S09-Q14-B055-L001,-30.263
S09-Q05-B019-L001,-30.170
S09-Q15-B054-L001,-30.000
S09-Q02-B029-L001,-30.000
S09-Q03-B029-L001,-30.000
S09-Q07-B041-L001,-30.010
S09-Q11-B060-L001,-30.000
S09-Q04-B029-L001,-30.000
S09-Q17-B058-L001,-30.001
S09-Q12-B057-L001,-30.000
S09-Q01-B024-L001,-30.000
S09-Q10-B061-L001,-30.387
S09-Q13-B057-L001,-30.000
S09-Q18-B053-L001,-30.000
S09-Q14-B056-L001,-30.192
S09-Q15-B055-L001,-31.084
S09-Q05-B020-L001,-30.061
S09-Q17-B059-L001,-30.001
S09-Q12-B058-L001,-30.000
S09-Q07-B042-L001,-30.005
S09-Q13-B058-L001,-30.000
S09-Q18-B054-L001,-30.000
S09-Q15-B056-L001,-31.261
S09-Q02-B030-L001,-30.000
S09-Q03-B030-L001,-30.000
S09-Q08-B015-L001,-30.000
S09-Q14-B057-L001,-31.320
S09-Q04-B030-L001,-30.000
S09-Q17-B060-L001,-30.000
S09-Q16-B054-L001,-30.000
S09-Q01-B025-L001,-30.000
S09-Q06-B014-L001,-30.000
S09-Q05-B021-L001,-30.000
S09-Q10-B062-L001,-30.746
S09-Q18-B055-L001,-30.000
S09-Q15-B057-L001,-30.000
S09-Q07-B043-L001,-30.000
S09-Q14-B058-L001,-30.773
S09-Q17-B061-L001,-30.000
S09-Q16-B055-L001,-30.000
S09-Q10-B063-L001,-30.540
S09-Q18-B056-L001,-30.000
S09-Q15-B058-L001,-30.000
S09-Q05-B022-L001,-30.000
S09-Q14-B059-L001,-30.137
S09-Q07-B044-L001,-30.000
S09-Q17-B062-L001,-30.000
S09-Q16-B056-L001,-30.000
S09-Q10-B064-L001,-30.890
S09-Q12-B059-L001,-30.000
S09-Q14-B060-L001,-30.000
S09-Q18-B057-L001,-30.000
S09-Q05-B023-L001,-30.000
S09-Q17-B063-L001,-30.000
S09-Q10-B065-L001,-30.146
S09-Q12-B060-L001,-30.000
S09-Q07-B045-L001,-30.000
S09-Q16-B057-L001,-30.150
S09-Q14-B061-L001,-30.000
S09-Q18-B058-L001,-30.000
S09-Q12-B061-L001,-30.000
S09-Q08-B016-L001,-30.000
S09-Q06-B015-L001,-30.000
S09-Q07-B046-L001,-30.000
S09-Q14-B062-L001,-30.000
S09-Q18-B059-L001,-30.007
S09-Q05-B024-L001,-30.210
S09-Q10-B066-L001,-30.000
S09-Q12-B062-L001,-30.000
S09-Q16-B058-L001,-31.189
S09-Q14-B063-L001,-30.000
S09-Q18-B060-L001,-30.004
S09-Q07-B047-L001,-30.000
S09-Q12-B063-L001,-30.000
S09-Q05-B025-L001,-30.000
S09-Q10-B067-L001,-30.000
S09-Q16-B059-L001,-30.349
S09-Q14-B064-L001,-30.000
S09-Q07-B048-L001,-30.000
S09-Q10-B068-L001,-30.000
S09-Q12-B064-L001,-30.000
S09-Q16-B060-L001,-30.485
S09-Q14-B065-L001,-30.000
S09-Q18-B061-L001,-30.201
S09-Q04-B031-L001,-30.000
S09-Q01-B026-L001,-30.693
S09-Q10-B069-L001,-30.000
S09-Q08-B017-L001,-30.000
S09-Q14-B066-L001,-30.000
S09-Q07-B049-L001,-30.000
S09-Q05-B026-L001,-30.000
S09-Q02-B031-L001,-30.586
S09-Q12-B065-L001,-30.000
S09-Q03-B031-L001,-30.000
S09-Q16-B061-L001,-30.376
S09-Q18-B062-L001,-30.000
S09-Q10-B070-L001,-30.000
S09-Q14-B067-L001,-30.000
S09-Q04-B032-L001,-30.000
S09-Q12-B066-L001,-30.000
S09-Q01-B027-L001,-30.469
S09-Q07-B050-L001,-30.143
S09-Q16-B062-L001,-30.000
S09-Q18-B063-L001,-30.000
S09-Q05-B027-L001,-30.000
S09-Q10-B071-L001,-30.000
S09-Q09-B039-L001,-30.000
S09-Q06-B016-L001,-30.000
S09-Q12-B067-L001,-30.000
S09-Q02-B032-L001,-30.772
S09-Q03-B032-L001,-30.000
S09-Q18-B064-L001,-30.000
S09-Q10-B072-L001,-30.000
S09-Q14-B068-L001,-30.000
S09-Q07-B051-L001,-30.124
S09-Q09-B040-L001,-30.000
S09-Q05-B028-L001,-30.000
S09-Q16-B063-L001,-30.000
S09-Q04-B033-L001,-30.000
S09-Q12-B068-L001,-30.000
S09-Q01-B028-L001,-30.635
S09-Q18-B065-L001,-30.000
S09-Q10-B073-L001,-30.000
S09-Q14-B069-L001,-30.000
S09-Q09-B041-L001,-30.000
S09-Q07-B052-L001,-30.185
S09-Q16-B064-L001,-30.000
S09-Q05-B029-L001,-30.000
S09-Q12-B069-L001,-30.000
S09-Q08-B018-L001,-30.000
S09-Q03-B033-L001,-30.000
S09-Q10-B074-L001,-30.000
S09-Q18-B066-L001,-30.000
S09-Q11-B061-L001,-30.000
S09-Q14-B070-L001,-30.000
S09-Q09-B042-L001,-30.000
S09-Q02-B033-L001,-30.720
S09-Q04-B034-L001,-30.000
S09-Q12-B070-L001,-30.000
S09-Q01-B029-L001,-30.000
S09-Q07-B053-L001,-30.220
S09-Q10-B075-L001,-30.000
S09-Q18-B067-L001,-30.000
S09-Q05-B030-L001,-30.123
S09-Q16-B065-L001,-30.000
S09-Q14-B071-L001,-30.412
S09-Q09-B043-L001,-31.261
S09-Q11-B062-L001,-30.000
S09-Q12-B071-L001,-30.000
S09-Q03-B034-L001,-30.000
S09-Q10-B076-L001,-30.000
S09-Q06-B017-L001,-30.000
S09-Q18-B068-L001,-30.000
S09-Q16-B066-L001,-30.000
S09-Q14-B072-L001,-30.933
S09-Q09-B044-L001,-31.145
S09-Q07-B054-L001,-30.000
S09-Q05-B031-L001,-30.371
S09-Q13-B059-L001,-30.000
S09-Q11-B063-L001,-30.000
S09-Q02-B034-L001,-30.113
S09-Q12-B072-L001,-30.000
S09-Q10-B077-L001,-30.000
S09-Q18-B069-L001,-30.000
S09-Q14-B073-L001,-30.719
S09-Q16-B067-L001,-30.000
S09-Q09-B045-L001,-30.042
S09-Q13-B060-L001,-30.000
S09-Q11-B064-L001,-30.000
S09-Q07-B055-L001,-30.000
S09-Q01-B030-L001,-30.000
S09-Q05-B032-L001,-30.000
S09-Q10-B078-L001,-30.391
S09-Q03-B035-L001,-30.000
S09-Q18-B070-L001,-30.000
S09-Q14-B074-L001,-30.509
S09-Q12-B073-L001,-30.000
S09-Q16-B068-L001,-30.000
S09-Q09-B046-L001,-30.000
S09-Q08-B019-L001,-30.000
S09-Q13-B061-L001,-30.000
S09-Q11-B065-L001,-30.000
S09-Q02-B035-L001,-30.000
S09-Q10-B079-L001,-30.481
S09-Q15-B059-L001,-30.000
S09-Q18-B071-L001,-30.000
S09-Q14-B075-L001,-30.743
S09-Q12-B074-L001,-30.000
S09-Q05-B033-L001,-30.000
S09-Q09-B047-L001,-30.000
S09-Q16-B069-L001,-30.000
S09-Q04-B035-L001,-30.000
S09-Q13-B062-L001,-30.000
S09-Q11-B066-L001,-30.000
S09-Q01-B031-L001,-30.000
S09-Q10-B080-L001,-30.401
S09-Q03-B036-L001,-30.000
S09-Q15-B060-L001,-30.000
S09-Q18-B072-L001,-30.000
S09-Q14-B076-L001,-30.254
S09-Q12-B075-L001,-30.000
S09-Q09-B048-L001,-30.000
S09-Q16-B070-L001,-30.000
S09-Q13-B063-L001,-30.583
S09-Q05-B034-L001,-30.000
S09-Q11-B067-L001,-30.000
S09-Q10-B081-L001,-30.322
S09-Q15-B061-L001,-30.000
S09-Q18-B073-L001,-30.000
S09-Q14-B077-L001,-30.000
S09-Q17-B064-L001,-30.000
S09-Q09-B049-L001,-30.000
S09-Q12-B076-L001,-30.000
S09-Q16-B071-L001,-30.000
S09-Q04-B036-L001,-30.000
S09-Q11-B068-L001,-30.000
S09-Q01-B032-L001,-30.000
S09-Q10-B082-L001,-30.707
S09-Q03-B037-L001,-30.000
S09-Q15-B062-L001,-30.000
S09-Q09-B050-L001,-30.000
S09-Q14-B078-L001,-30.000
S09-Q18-B074-L001,-30.000
S09-Q17-B065-L001,-30.000
S09-Q12-B077-L001,-30.000
S09-Q02-B036-L001,-30.000
S09-Q16-B072-L001,-30.000
S09-Q11-B069-L001,-30.000
S09-Q08-B020-L001,-30.000
S09-Q13-B064-L001,-30.568
S09-Q09-B051-L001,-30.334
S09-Q15-B063-L001,-30.000
S09-Q14-B079-L001,-30.000
S09-Q18-B075-L001,-30.000
S09-Q17-B066-L001,-30.000
S09-Q12-B078-L001,-30.000
S09-Q16-B073-L001,-30.182
S09-Q04-B037-L001,-30.000
S09-Q13-B065-L001,-30.340
S09-Q01-B033-L001,-30.000
S09-Q06-B018-L001,-30.000
S09-Q03-B038-L001,-30.000
S09-Q09-B052-L001,-31.144
S09-Q14-B080-L001,-30.000
S09-Q15-B064-L001,-30.000
S09-Q18-B076-L001,-30.002
S09-Q12-B079-L001,-30.000
S09-Q17-B067-L001,-30.000
S09-Q07-B056-L001,-30.000
S09-Q16-B074-L001,-30.559
S09-Q10-B083-L001,-30.199
S09-Q13-B066-L001,-30.418
S09-Q11-B070-L001,-30.000
S09-Q09-B053-L001,-30.817
S09-Q14-B081-L001,-30.000
S09-Q15-B065-L001,-30.000
S09-Q18-B077-L001,-30.005
S09-Q17-B068-L001,-30.000
S09-Q04-B038-L001,-30.000
S09-Q16-B075-L001,-31.001
S09-Q10-B084-L001,-30.000
S09-Q12-B080-L001,-30.000
S09-Q07-B057-L001,-30.000
S09-Q01-B034-L001,-30.000
S09-Q03-B039-L001,-30.000
S09-Q11-B071-L001,-30.000
S09-Q09-B054-L001,-30.493
S09-Q14-B082-L001,-30.000
S09-Q13-B067-L001,-30.000
S09-Q15-B066-L001,-30.688
S09-Q18-B078-L001,-30.003
S09-Q10-B085-L001,-30.000
S09-Q12-B081-L001,-30.000
S09-Q17-B069-L001,-30.006
S09-Q16-B076-L001,-30.467
S09-Q07-B058-L001,-30.000
S09-Q09-B055-L001,-30.685
S09-Q11-B072-L001,-30.000
S09-Q14-B083-L001,-30.000
S09-Q02-B037-L001,-30.000
S09-Q08-B021-L001,-30.000
S09-Q04-B039-L001,-30.000
S09-Q17-B070-L001,-30.004
S09-Q16-B077-L001,-30.579
S09-Q09-B056-L001,-30.000
S09-Q12-B082-L001,-30.000
S09-Q11-B073-L001,-30.000
S09-Q14-B084-L001,-30.000
S09-Q06-B019-L001,-30.000
S09-Q15-B067-L001,-31.488
S09-Q18-B079-L001,-30.002
